time,lat,lon,alt_gps,sats,millis,alt_baro,temp,pressure,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,high_ax,high_ay,high_az,voltage,current,watt,source,rssi,snr,time_s,dt,velocity_raw,accel_raw,velocity_smooth,accel_smooth
2026-06-12T14:50:15,12.606797,100.940536,88.9,12,2306286,67.24,35.57,1005.2,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.828,-100.8,-0.386,port1,-89,11.75,39.466,0.7049999999999983,-5.943262411347549,5.10857525462838,-5.923964759154601,-0.9769810227764107
2026-06-12T14:50:16,12.606797,100.940536,88.9,12,2306992,65.9,35.47,1005.36,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.824,-95.1,-0.364,port1,-85,11.5,40.172,0.705999999999996,-1.8980169971671343,5.7298093685275315,-4.155181552764122,2.5338660717929207
2026-06-12T14:50:16,12.606812,100.940529,88.9,12,2307689,65.06,35.38,1005.46,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.816,-99.9,-0.381,port1,-85,12.0,40.869,0.6970000000000027,-1.205164992826399,0.9940487867155418,-3.2710374778401863,1.253514375817969
2026-06-12T14:50:17,12.606812,100.940529,88.9,12,2308458,63.38,35.29,1005.66,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-95.4,-0.364,port1,-84,13.75,41.638,0.7689999999999984,-2.18465539661899,-1.2737196408226177,-2.9719284418151495,0.4310247623056946
2026-06-12T14:50:18,12.606829,100.940552,88.9,12,2309143,59.87,35.23,1006.08,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.84,-94.1,-0.361,port1,-81,12.5,42.323,0.6850000000000023,-5.124087591240866,-4.291141889958929,-3.2176852729292778,-0.3342696536232698
2026-06-12T14:50:18,12.606829,100.940552,88.9,12,2309822,56.85,35.17,1006.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.836,-101.8,-0.391,port1,-84,12.0,43.002,0.679000000000002,-4.4477172312223665,0.9961271870670071,-4.847712446283768,-2.317749814078433
2026-06-12T14:50:19,12.606874,100.940559,76.2,12,2310516,54.68,35.08,1006.7,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-102.6,-0.391,port1,-83,12.0,43.696,0.6939999999999955,-3.126801152737775,1.9033372888827094,-5.237564481952686,-0.5429519456998666
2026-06-12T14:50:20,12.606874,100.940559,76.2,12,2311214,48.15,35.01,1007.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.836,-94.1,-0.361,port1,-87,11.5,44.394,0.6980000000000004,-9.35530085959885,-8.923352015560276,-4.357464763993949,1.3023463522677272
2026-06-12T14:50:20,12.606874,100.940559,76.2,12,2311901,45.31,34.92,1007.82,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-95.0,-0.362,port1,-90,10.25,45.081,0.6870000000000047,-4.133915574963576,7.600269701070216,-3.762381959148894,0.8848368899126612
2026-06-12T14:50:21,12.606941,100.940536,67.2,12,2312592,44.81,34.82,1007.88,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.828,-96.9,-0.371,port1,-97,5.75,45.772,0.6909999999999954,-0.7235890014471829,4.935349599879039,-3.3848532031986123,0.5619503079752086
2026-06-12T14:50:22,12.606941,100.940536,67.2,12,2313278,43.8,34.74,1008.0,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.84,-99.6,-0.382,port1,-97,6.25,46.458,0.6859999999999999,-1.472303206997092,-1.0914201247083226,-2.408295260104991,1.3857429187709582
2026-06-12T14:50:23,12.606941,100.940536,67.2,12,2314085,42.8,34.67,1008.12,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.836,-93.8,-0.36,port1,-86,11.0,47.265,0.8070000000000022,-1.2391573729863659,0.2889043791954468,-3.1186041332428407,-1.087708290440736
