# boot millis=1598]j $Li deFSi)1328 4/ 1781792&Jyuep usee *6/)
C
# RSSI=-121 SNR=-10.75
2619,0.000000,0*000c 0-0+ 2,0, . 0,□.86, Mp8,0 4:0,c  00, (0□bz.0.□  0,0N  045f000□9&0□  ,0` 4 ,H 00 - .40	f 8.0 8.0□/ .00 &12 x 00Qи.0`f□
# RSSI=-120 SNR=-5.00
135208,8.368030,100.043961,20.40,6,43.97,30.90,1007.98,0.0000,0.0000,0.0000,0.1016,0.1055,-0.2480,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.760,-104.400,-0.393,
# RSSI=-71 SNR=10.50
135825,8.368030,100.043961,20.40,6,44.30,30.92,1007.94,-0.7187,2.0625,-1.7539,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.756,-101.500,-0.381,
# RSSI=-74 SNR=12.25
136424,8.368039,100.043961,20.30,6,43.13,30.94,1008.08,0.3203,0.2852,0.4453,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.756,-105.900,-0.398,
# RSSI=-77 SNR=11.00
137043,8.368039,100.043961,20.30,6,44.64,30.95,1007.90,0.0000,0.0000,0.0000,0.4805,0.1016,0.8516,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.752,-99.100,-0.372,
# RSSI=-78 SNR=11.50
137760,8.368039,100.043961,20.30,6,45.14,30.98,1007.84,0.4336,-0.5391,0.8750,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.748,-106.100,-0.398,
# RSSI=-79 SNR=11.00
138363,8.368056,100.043961,20.20,6,45.47,31.01,1007.80,1.0117,0.3672,3.0195,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.00,0.00,0.00,3.752,-94.600,-0.355,
# RSSI=-82 SNR=11.75
