time,lat,lon,alt_gps,sats,millis,alt_baro,temp,pressure,ax,ay,az,gx,gy,gz,qw,qx,qy,qz,high_ax,high_ay,high_az,voltage,current,watt,source,rssi,snr,time_s,dt,velocity_raw,accel_raw,velocity_smooth,accel_smooth
2026-06-12T14:50:18,12.606829,100.940552,88.9,12,2309143,59.87,35.23,1006.08,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.84,-94.1,-0.361,port1,-81,12.5,38.054,0.6850000000000023,-5.124087591240866,-4.291141889958929,-3.2176852729292826,-0.334269653623248
2026-06-12T14:50:18,12.606829,100.940552,88.9,12,2309822,56.85,35.17,1006.44,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.836,-101.8,-0.391,port1,-84,12.0,38.733,0.6789999999999949,-4.447717231222414,0.9961271870669481,-4.847712446283774,-2.3177498140784207
2026-06-12T14:50:19,12.606874,100.940559,76.2,12,2310516,54.68,35.08,1006.7,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-102.6,-0.391,port1,-83,12.0,39.427,0.6940000000000026,-3.126801152737743,1.9033372888828037,-5.237564481952699,-0.5429519456998506
2026-06-12T14:50:20,12.606874,100.940559,76.2,12,2311214,48.15,35.01,1007.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.836,-94.1,-0.361,port1,-87,11.5,40.125,0.6980000000000004,-9.35530085959885,-8.92335201556032,-4.357464763993961,1.3023463522677476
2026-06-12T14:50:20,12.606874,100.940559,76.2,12,2311901,45.31,34.92,1007.82,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-95.0,-0.362,port1,-90,10.25,40.812,0.6869999999999976,-4.133915574963619,7.600269701070232,-3.762381959148896,0.8848368899126914
2026-06-12T14:50:21,12.606941,100.940536,67.2,12,2312592,44.81,34.82,1007.88,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.828,-96.9,-0.371,port1,-97,5.75,41.503,0.6910000000000025,-0.7235890014471754,4.9353495998790615,-3.384853203198621,0.5619503079752199
2026-06-12T14:50:22,12.606941,100.940536,67.2,12,2313278,43.8,34.74,1008.0,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.84,-99.6,-0.382,port1,-97,6.25,42.189,0.6859999999999999,-1.472303206997092,-1.0914201247083333,-2.408295260105009,1.3857429187709545
2026-06-12T14:50:23,12.606941,100.940536,67.2,12,2314085,42.8,34.67,1008.12,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.836,-93.8,-0.36,port1,-86,11.0,42.996,0.8070000000000022,-1.2391573729863659,0.2889043791954468,-3.118604133242834,-1.087708290440695
2026-06-12T14:50:23,12.607002,100.940567,57.7,12,2314758,39.79,34.61,1008.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.82,-97.2,-0.371,port1,-89,10.75,43.669,0.6729999999999947,-4.47251114413079,-4.804388961581648,-4.162034481101552,-1.557824373405548
2026-06-12T14:50:24,12.607054,100.940559,57.7,12,2315432,34.61,34.54,1009.1,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.832,-95.0,-0.364,port1,-85,11.75,44.343,0.6740000000000066,-7.685459940652743,-4.766986344988014,-4.510536802665099,-0.5318585926339718
2026-06-12T14:50:25,12.607054,100.940559,57.7,12,2316107,30.6,34.48,1009.58,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.788,-94.8,-0.359,port1,-85,12.0,45.018,0.6749999999999972,-5.940740740740763,2.5847691850547965,-5.821829415659062,-1.92710096428075
2026-06-12T14:50:25,12.607088,100.940544,48.9,12,2316782,28.43,34.43,1009.84,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-100.0,-0.381,port2,-92,10.75,45.693,0.6749999999999972,-3.214814814814831,4.038408779149546,-5.412087709329275,0.5930853405099844
2026-06-12T14:50:26,12.607088,100.940544,48.9,12,2317467,23.09,34.4,1010.48,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.788,-100.6,-0.381,port2,-104,-1.75,46.378,0.6850000000000023,-7.795620437956178,-6.687307479038442,-4.071476659615149,1.969179946868215
2026-06-12T14:50:27,12.607088,100.940544,48.9,12,2318156,21.42,34.4,1010.68,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.824,-95.3,-0.364,port1,-98,7.5,47.067,0.6890000000000001,-2.423802612481855,7.796542562372022,-2.589210864408172,2.1736946179090877
2026-06-12T14:50:27,12.607117,100.940544,40.8,12,2318838,20.75,34.41,1010.76,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-96.6,-0.368,port1,-97,7.25,47.749,0.6820000000000022,-0.9824046920821108,2.113486686803137,-1.9931000244320287,0.8667891870489491
2026-06-12T14:50:28,12.607117,100.940544,40.8,12,2319518,21.75,34.38,1010.64,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.812,-94.4,-0.36,port2,-107,-1.25,48.429,0.6799999999999997,1.4705882352941182,3.607342540259162,-0.2409934807004414,2.554886032457771
2026-06-12T14:50:29,12.607117,100.940544,40.8,12,2320201,21.59,34.35,1010.66,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.796,-90.5,-0.344,port1,-96,5.0,49.112,0.6829999999999998,-0.23426061493411446,-2.4961183751511467,0.3416087684146345,0.8586843839809977
2026-06-12T14:50:29,12.607188,100.940567,40.8,12,2320885,22.25,34.32,1010.58,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.8,-106.5,-0.405,port1,-91,9.5,49.796,0.6839999999999975,0.9649122807017582,1.7531767480056684,0.6336034550220844,0.432618047448623
2026-06-12T14:50:30,12.607224,100.940552,40.8,12,2321580,22.59,34.28,1010.54,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.78,-94.2,-0.356,port1,-92,9.75,50.491,0.6950000000000003,0.4892086330935248,-0.6844656800118463,0.42435725995407586,-0.36106307575401175
2026-06-12T14:50:31,12.607224,100.940552,40.8,12,2322271,22.92,34.26,1010.5,0.2305,-0.1289,0.0859,0.0098,0.0449,0.002,0.6993,0.0096,-0.0036,-0.7148,0.0,0.0,0.0,3.82,-107.8,-0.412,port1,-101,0.0,51.182,0.6910000000000025,0.4775687409551384,-0.01684499585873568,0.6438965515834726,0.35062202404503323
